bigram,bigram_rank,word_rank,word,word_count
gn,230,2,design,117049361
gn,230,3,significant,101999263
gn,230,4,designed,62500143
gn,230,5,sign,56562400
gn,230,6,recognized,52054489
gn,230,7,significance,46613726
gn,230,8,signs,44832610
gn,230,9,signal,44417643
gn,230,10,campaign,43943080
gn,230,11,recognition,42129847
gn,230,12,recognize,35347311
sm,231,1,small,350484848
sm,231,2,smith,64298764
sm,231,3,smaller,58778292
sm,231,4,assessment,45934634
sm,231,5,criticism,39452326
sm,231,6,mechanism,36170503
sm,231,7,smile,32358171
sm,231,8,smooth,26196438
sm,231,9,mechanisms,26057674
sm,231,10,transmission,25851255
sm,231,11,smiled,24018331
sm,231,12,smoke,23159665
fl,232,1,influence,139632645
fl,232,2,flow,85584876
fl,232,3,floor,64500064
fl,232,4,conflict,62738701
fl,232,5,flat,38209305
fl,232,6,flowers,37815478
fl,232,7,fluid,37084285
fl,232,8,flight,32091204
fl,232,9,reflected,31058582
fl,232,10,reflect,30472161
fl,232,11,influenced,27485755
fl,232,12,reflection,26110365
iz,233,1,size,131691612
iz,233,2,organization,117575520
iz,233,3,organizations,57029267
iz,233,4,recognized,52054489
iz,233,5,citizens,49540107
iz,233,6,organized,45586545
iz,233,7,realized,36983195
iz,233,8,recognize,35347311
iz,233,9,elizabeth,31846827
iz,233,10,realize,28686011
iz,233,11,characterized,27281239
iz,233,12,horizontal,25457714
ok,234,1,book,244679041
ok,234,2,took,224536350
ok,234,3,look,197095972
ok,234,4,looked,137482513
ok,234,5,books,128685076
ok,234,6,looking,104343071
ok,234,7,broken,51748053
ok,234,8,spoke,48762095
ok,234,9,looks,41153467
ok,234,10,broke,31638358
ok,234,11,spoken,30374054
ok,234,12,cook,23259552
nl,235,1,only,1135235700
nl,235,2,certainly,92207776
nl,235,3,unless,81484257
nl,235,4,suddenly,58025537
nl,235,5,mainly,43021487
nl,235,6,commonly,39948274
nl,235,7,unlike,33037605
nl,235,8,unlikely,17012450
nl,235,9,online,15000641
nl,235,10,enlarged,13026082
nl,235,11,openly,12461596
nl,235,12,stanley,11161200
my,236,1,my,1082298016
my,236,2,army,123310034
my,236,3,myself,90480990
my,236,4,economy,78392321
my,236,5,enemy,63490658
my,236,6,academy,25388585
my,236,7,mystery,19086037
my,236,8,myth,16553290
my,236,9,autonomy,14429866
my,236,10,mysterious,13566099
my,236,11,anatomy,10662931
my,236,12,myths,8047310
gl,237,1,english,195298116
gl,237,2,single,163205541
gl,237,3,england,153296679
gl,237,4,glass,64025067
gl,237,5,struggle,50796822
gl,237,6,strongly,40573100
gl,237,7,global,40103211
gl,237,8,angle,39229069
gl,237,9,increasingly,33606359
gl,237,10,accordingly,30899713
gl,237,11,glory,29640696
gl,237,12,glad,27019084
aw,238,1,law,338265440
aw,238,2,away,243726011
aw,238,3,saw,161350792
aw,238,4,laws,104226443
aw,238,5,drawn,64897953
aw,238,6,aware,51535555
aw,238,7,drawing,46624405
aw,238,8,draw,45968756
aw,238,9,raw,26924016
aw,238,10,awareness,24692893
aw,238,11,lawyer,21493788
aw,238,12,lawrence,20579681
ju,239,1,just,454162727
ju,239,2,june,99367805
ju,239,3,july,91750068
ju,239,4,justice,90057247
ju,239,5,judge,63704000
ju,239,6,judgment,62468378
ju,239,7,injury,35838064
ju,239,8,jurisdiction,28821586
ju,239,9,judicial,25321201
ju,239,10,judges,24677643
ju,239,11,adjustment,23679437
ju,239,12,jury,22493404
oa,240,1,approach,125032805
oa,240,2,board,117325679
oa,240,3,road,103446400
oa,240,4,coast,54258062
oa,240,5,broad,51818891
oa,240,6,goal,44303157
oa,240,7,goals,39150325
oa,240,8,load,39073353
oa,240,9,coal,38181926
oa,240,10,boat,37580980
oa,240,11,approaches,34523481
oa,240,12,abroad,27417189
eq,241,1,required,157770281
eq,241,2,equal,103238744
eq,241,3,frequently,81661621
eq,241,4,require,68399544
eq,241,5,equipment,64858025
eq,241,6,requires,61891844
eq,241,7,requirements,60035392
eq,241,8,frequency,57939798
eq,241,9,equation,54841869
eq,241,10,equally,54190221
eq,241,11,subsequent,45054171
eq,241,12,consequence,43581859
sy,242,1,system,428655277
sy,242,2,systems,143847585
sy,242,3,easy,80893690
sy,242,4,symptoms,44991990
sy,242,5,psychology,44607456
sy,242,6,psychological,43473392
sy,242,7,pennsylvania,25634739
sy,242,8,symbol,25014244
sy,242,9,busy,23588291
sy,242,10,syndrome,22968560
sy,242,11,synthesis,21635138
sy,242,12,sympathy,21326268
sl,243,1,island,78815401
sl,243,2,sleep,50888533
sl,243,3,previously,50453707
sl,243,4,slowly,49984533
sl,243,5,slightly,49008791
sl,243,6,slow,43858116
sl,243,7,obviously,39656429
sl,243,8,islands,38272534
sl,243,9,legislation,38089676
sl,243,10,translation,33248866
sl,243,11,slave,30911620
sl,243,12,slight,30622746
ps,244,1,perhaps,192537809
ps,244,2,groups,159418843
ps,244,3,steps,59851144
ps,244,4,relationships,57294609
ps,244,5,troops,54752906
ps,244,6,psychology,44607456
ps,244,7,psychological,43473392
ps,244,8,ships,40502437
ps,244,9,lips,28818837
ps,244,10,corps,23497049
ps,244,11,crops,22389614
ps,244,12,helps,21796407
jo,245,1,john,235323655
jo,245,2,major,168841614
jo,245,3,journal,107491373
jo,245,4,job,100179458
jo,245,5,majority,70452760
jo,245,6,joint,56586193
jo,245,7,joseph,44179896
jo,245,8,johnson,41907304
jo,245,9,joined,41895639
jo,245,10,journey,36673282
jo,245,11,join,36090222
jo,245,12,jobs,34143502
lf,246,1,himself,311869400
lf,246,2,itself,223352412
lf,246,3,self,209487136
lf,246,4,half,197368932
lf,246,5,myself,90480990
lf,246,6,herself,80318677
lf,246,7,yourself,51542943
lf,246,8,welfare,43102762
lf,246,9,behalf,23201525
lf,246,10,gulf,18059317
lf,246,11,alfred,14339695
lf,246,12,wolf,12029787
nv,247,1,involved,106252318
nv,247,2,environment,84401739
nv,247,3,investment,63499936
nv,247,4,environmental,53172668
nv,247,5,convention,44870641
nv,247,6,conversation,40544060
nv,247,7,investigation,39836878
nv,247,8,involves,34963051
nv,247,9,involving,30858764
nv,247,10,conventional,28354523
nv,247,11,involve,27348106
nv,247,12,convinced,26404508
je,248,1,subject,207720288
je,248,2,object,119195088
je,248,3,project,96234298
je,248,4,jesus,78352447
je,248,5,subjects,72417020
je,248,6,objects,71202828
je,248,7,jewish,55777800
je,248,8,jews,46670246
je,248,9,objective,45014526
je,248,10,projects,42549528
je,248,11,objectives,31605165
je,248,12,majesty,28498992
nk,249,1,think,282298331
nk,249,2,bank,107713584
nk,249,3,thinking,85735136
nk,249,4,banks,48921307
nk,249,5,unknown,40948477
nk,249,6,frank,34023929
nk,249,7,drink,33706355
nk,249,8,thank,32642462
nk,249,9,rank,32214611
nk,249,10,link,30850001
nk,249,11,thanks,29035754
nk,249,12,linked,26375610
kn,250,1,know,405542218
kn,250,2,known,242748318
kn,250,3,knowledge,185412728
kn,250,4,knew,145643159
kn,250,5,knows,50729807
kn,250,6,unknown,40948477
kn,250,7,knowing,39246879
kn,250,8,darkness,27150450
kn,250,9,thickness,21321401
kn,250,10,weakness,20704880
kn,250,11,acknowledged,17422889
kn,250,12,knife,15597633
gs,251,1,things,261491585
gs,251,2,feelings,54596265
gs,251,3,buildings,43891696
gs,251,4,proceedings,40038684
gs,251,5,drugs,35996062
gs,251,6,meetings,33056121
gs,251,7,findings,32790175
gs,251,8,legs,32292364
gs,251,9,beings,30513714
gs,251,10,writings,28853183
gs,251,11,brings,25887852
gs,251,12,kings,25212587
dy,252,1,body,251658904
dy,252,2,study,251146114
dy,252,3,already,198197475
dy,252,4,ready,79609735
dy,252,5,lady,70866011
dy,252,6,dynamic,27827595
dy,252,7,steady,24215064
dy,252,8,nobody,23565648
dy,252,9,everybody,23112928
dy,252,10,dying,22424339
dy,252,11,studying,19754110
dy,252,12,dynamics,17415934
hy,253,1,why,230806163
hy,253,2,physical,125807765
hy,253,3,philosophy,68932185
hy,253,4,thy,42411652
hy,253,5,hypothesis,29151858
hy,253,6,physician,26680397
hy,253,7,worthy,25860589
hy,253,8,healthy,25667400
hy,253,9,hydrogen,23324672
hy,253,10,sympathy,21326268
hy,253,11,physics,19935400
hy,253,12,bibliography,17457049
ze,254,1,size,131691612
ze,254,2,recognized,52054489
ze,254,3,citizens,49540107
ze,254,4,organized,45586545
ze,254,5,realized,36983195
ze,254,6,recognize,35347311
ze,254,7,zero,34748076
ze,254,8,realize,28686011
ze,254,9,characterized,27281239
ze,254,10,citizen,22308812
ze,254,11,dozen,20456803
ze,254,12,seized,17826214
ks,255,1,works,134992496
ks,255,2,books,128685076
ks,255,3,weeks,67337561
ks,255,4,banks,48921307
ks,255,5,looks,41153467
ks,255,6,rocks,32246632
ks,255,7,tasks,30566751
ks,255,8,thanks,29035754
ks,255,9,marks,28620422
ks,255,10,remarks,27185141
ks,255,11,attacks,25053607
ks,255,12,jackson,24495153
xt,256,1,next,219433560
xt,256,2,text,99367890
xt,256,3,extent,97114220
xt,256,4,context,66145330
xt,256,5,external,63895944
xt,256,6,extended,51285992
xt,256,7,extremely,47178403
xt,256,8,extreme,41755427
xt,256,9,extensive,41577297
xt,256,10,extension,36358010
xt,256,11,extra,33362107
xt,256,12,mixture,30638389
bs,257,1,observed,96654419
bs,257,2,absence,54655294
bs,257,3,absolute,46857273
bs,257,4,subsequent,45054171
bs,257,5,substance,43655267
bs,257,6,observations,43301782
bs,257,7,observation,41311239
bs,257,8,substantial,36245541
bs,257,9,jobs,34143502
bs,257,10,observe,30190962
bs,257,11,absolutely,29772528
bs,257,12,abstract,29297265
ik,258,1,like,709849832
ik,258,2,likely,120758940
ik,258,3,unlike,33037605
ik,258,4,strike,32955016
ik,258,5,striking,28309469
ik,258,6,likewise,28000692
ik,258,7,liked,24206558
ik,258,8,alike,19941320
ik,258,9,unlikely,17012450
ik,258,10,strikes,13016232
ik,258,11,likelihood,11220952
ik,258,12,mike,10668194
dd,259,1,middle,124608043
dd,259,2,addition,115111424
dd,259,3,added,104772904
dd,259,4,additional,77664573
dd,259,5,add,71846370
dd,259,6,address,68024298
dd,259,7,suddenly,58025537
dd,259,8,sudden,31785129
dd,259,9,addressed,29903585
dd,259,10,adding,26385210
dd,259,11,hidden,26007267
dd,259,12,odd,17197822
cy,260,1,policy,191429651
cy,260,2,frequency,57939798
cy,260,3,agency,49300440
cy,260,4,tendency,40456094
cy,260,5,cycle,40130390
cy,260,6,efficiency,38620656
cy,260,7,democracy,37389968
cy,260,8,accuracy,23609419
cy,260,9,emergency,23210944
cy,260,10,currency,21504300
cy,260,11,pregnancy,20076309
cy,260,12,mercy,18932721
rp,261,1,purpose,139327457
rp,261,2,purposes,70367846
rp,261,3,corporation,57050250
rp,261,4,interpretation,54221131
rp,261,5,sharp,35123187
rp,261,6,corporate,33480974
rp,261,7,enterprise,33088090
rp,261,8,surprise,28212787
rp,261,9,surprised,24165108
rp,261,10,corps,23497049
rp,261,11,absorption,22901918
rp,261,12,interpreted,20766438
sk,262,1,asked,173745399
sk,262,2,ask,92326874
sk,262,3,risk,88332946
sk,262,4,task,77779959
sk,262,5,skin,61261984
sk,262,6,skills,49232238
sk,262,7,sky,34497044
sk,262,8,skill,32903336
sk,262,9,tasks,30566751
sk,262,10,asking,30410164
sk,262,11,desk,19701485
sk,262,12,risks,18794732
xi,263,1,existence,89086621
xi,263,2,existing,62595784
xi,263,3,exist,60331721
xi,263,4,maximum,56689718
xi,263,5,mexico,46511393
xi,263,6,approximately,43392984
xi,263,7,exists,40466775
xi,263,8,anxiety,30563269
xi,263,9,axis,29993153
xi,263,10,existed,27804709
xi,263,11,mexican,23258321
xi,263,12,anxious,23222376
oe,264,1,does,426675356
oe,264,2,goes,63818616
oe,264,3,poetry,47129655
oe,264,4,poet,40862799
oe,264,5,poem,35076532
oe,264,6,poems,29345654
oe,264,7,coefficient,19526107
oe,264,8,joe,18957127
oe,264,9,poets,18098603
oe,264,10,shoes,17745203
oe,264,11,negroes,14185933
oe,264,12,coefficients,13231275
oy,265,1,boy,77220366
oy,265,2,employed,70975469
oy,265,3,employment,68561659
oy,265,4,royal,66531300
oy,265,5,boys,58466042
oy,265,6,employees,50221274
oy,265,7,joy,33814519
oy,265,8,destroyed,33189418
oy,265,9,enjoy,32845122
oy,265,10,employee,31739955
oy,265,11,enjoyed,27459389
oy,265,12,employer,24205615
ws,266,1,shows,113416183
ws,266,2,laws,104226443
ws,266,3,follows,85545433
ws,266,4,news,75088462
ws,266,5,views,59730863
ws,266,6,knows,50729807
ws,266,7,jews,46670246
ws,266,8,windows,41200193
ws,266,9,allows,36236343
ws,266,10,newspaper,30697614
ws,266,11,newspapers,23801203
ws,266,12,flows,20652698
lv,267,1,themselves,216975281
lv,267,2,involved,106252318
lv,267,3,silver,48934834
lv,267,4,ourselves,46441342
lv,267,5,twelve,45408778
lv,267,6,involves,34963051
lv,267,7,involving,30858764
lv,267,8,involve,27348106
lv,267,9,pennsylvania,25634739
lv,267,10,involvement,25097652
lv,267,11,resolved,24746994
lv,267,12,solve,19977322
dl,268,1,middle,124608043
dl,268,2,hardly,55618153
dl,268,3,rapidly,47062588
dl,268,4,handle,27054026
dl,268,5,friendly,25738645
dl,268,6,handling,21691975
dl,268,7,undoubtedly,21068607
dl,268,8,regardless,19833794
dl,268,9,badly,15561385
dl,268,10,repeatedly,14479038
dl,268,11,handled,13497518
dl,268,12,secondly,13033580
rf,269,1,surface,145677703
rf,269,2,performance,103654915
rf,269,3,powerful,59473409
rf,269,4,perfect,58282715
rf,269,5,performed,54898930
rf,269,6,perform,40187395
rf,269,7,perfectly,33958946
rf,269,8,wonderful,28846897
rf,269,9,surfaces,22124950
rf,269,10,interface,20151745
rf,269,11,interference,17990483
rf,269,12,performing,16838917
eu,270,1,europe,104380168
eu,270,2,european,94407549
eu,270,3,museum,43016395
eu,270,4,lieutenant,23185833
eu,270,5,neutral,20712107
eu,270,6,nucleus,16587465
eu,270,7,freud,14241150
eu,270,8,therapeutic,13875064
eu,270,9,petroleum,12043734
eu,270,10,europeans,10989418
eu,270,11,eu,10920599
eu,270,12,neural,9165203
dg,271,1,knowledge,185412728
dg,271,2,judge,63704000
dg,271,3,judgment,62468378
dg,271,4,cambridge,50069839
dg,271,5,edge,48227636
dg,271,6,bridge,39831935
dg,271,7,budget,32746122
dg,271,8,judges,24677643
dg,271,9,acknowledged,17422889
dg,271,10,edges,16322057
dg,271,11,ridge,15560675
dg,271,12,acknowledge,15172640
wr,272,1,written,134806145
wr,272,2,writing,112154899
wr,272,3,wrote,101295092
wr,272,4,write,87398762
wr,272,5,wrong,68462528
wr,272,6,writer,50916508
wr,272,7,writers,46728181
wr,272,8,writings,28853183
wr,272,9,writes,26811260
wr,272,10,lawrence,20579681
wr,272,11,wright,15192862
wr,272,12,wrapped,10361731
xa,273,1,example,313505718
xa,273,2,examples,68415550
xa,273,3,examination,56013819
xa,273,4,exactly,54905332
xa,273,5,examined,34888487
xa,273,6,texas,33372633
xa,273,7,examine,32815558
xa,273,8,alexander,31583394
xa,273,9,exact,30097041
xa,273,10,taxation,17095393
xa,273,11,examining,14313131
xa,273,12,relaxation,11347304
yi,274,1,trying,71151809
yi,274,2,saying,70213724
yi,274,3,carrying,42230650
yi,274,4,playing,37907905
yi,274,5,yield,37765055
yi,274,6,lying,32572530
yi,274,7,underlying,26226076
yi,274,8,varying,23344537
yi,274,9,dying,22424339
yi,274,10,paying,21831535
yi,274,11,flying,21549430
yi,274,12,applying,19789125
nm,275,1,government,390643826
nm,275,2,environment,84401739
nm,275,3,environmental,53172668
nm,275,4,governments,38437435
nm,275,5,assignment,16182168
nm,275,6,governmental,15026007
nm,275,7,entertainment,13815008
nm,275,8,environments,12752069
nm,275,9,denmark,10137014
nm,275,10,imprisonment,9943746
nm,275,11,nm,9590509
nm,275,12,enlightenment,8730145
eb,276,1,february,62666912
eb,276,2,debt,39051863
eb,276,3,web,38779130
eb,276,4,thereby,34369860
eb,276,5,debate,32388516
eb,276,6,celebrated,19062217
eb,276,7,hebrew,16070753
eb,276,8,somebody,15580601
eb,276,9,rebellion,15474131
eb,276,10,whereby,14368805
eb,276,11,debts,13216334
eb,276,12,cerebral,12714343
rb,277,1,urban,55345225
rb,277,2,carbon,34189551
rb,277,3,verbal,19611254
rb,277,4,absorbed,17503227
rb,277,5,nearby,15968958
rb,277,6,arbitrary,15962852
rb,277,7,verb,14996550
rb,277,8,disturbed,13930016
rb,277,9,herbert,13833690
rb,277,10,harbor,13671732
rb,277,11,marble,12492936
rb,277,12,barbara,12342927
tm,278,1,treatment,144883050
tm,278,2,department,121167286
tm,278,3,investment,63499936
tm,278,4,atmosphere,34654170
tm,278,5,commitment,25410795
tm,278,6,appointment,24310562
tm,278,7,adjustment,23679437
tm,278,8,departments,23088517
tm,278,9,christmas,21395110
tm,278,10,apartment,17993625
tm,278,11,investments,16126617
tm,278,12,utmost,12965420
xc,279,1,except,116721782
xc,279,2,exchange,76398427
xc,279,3,excellent,47045266
xc,279,4,exception,35691878
xc,279,5,excess,32097688
xc,279,6,excessive,21856977
xc,279,7,excited,19662977
xc,279,8,exclusive,19522797
xc,279,9,exclusively,19359297
xc,279,10,excitement,18024216
xc,279,11,excluded,16736661
xc,279,12,exceptions,16652258
eh,280,1,behind,120225593
eh,280,2,behavior,104177552
eh,280,3,household,34254146
eh,280,4,behaviour,34250399
eh,280,5,comprehensive,26249322
eh,280,6,behalf,23201525
eh,280,7,vehicle,22705008
eh,280,8,somehow,21487642
eh,280,9,behavioral,16948461
eh,280,10,behaviors,15242414
eh,280,11,vehicles,14650260
eh,280,12,households,14221177
tc,281,1,watch,42950958
tc,281,2,watched,28617145
tc,281,3,dutch,28391120
tc,281,4,kitchen,26806547
tc,281,5,outcome,26582612
tc,281,6,watching,26455025
tc,281,7,catch,24966916
tc,281,8,match,23369368
tc,281,9,outcomes,16045553
tc,281,10,switch,15960882
tc,281,11,pitch,15236647
tc,281,12,sketch,14525242
gy,282,1,energy,142518230
gy,282,2,technology,74134226
gy,282,3,strategy,48202749
gy,282,4,psychology,44607456
gy,282,5,egypt,31417662
gy,282,6,theology,22759656
gy,282,7,ideology,17457576
gy,282,8,clergy,16759460
